,State, Facility Name, Facility ID (ORISPL), Unit ID, Year, Owner, Representative (Primary), County Code, Facility Latitude, Facility Longitude, Fuel Type (Primary), Commercial Operation Date
762,MA,Mystic,1588,82,2010,Mystic Development LLC,"Hamilton, Paul J (970)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
763,MA,Mystic,1588,82,2011,"Constellation Mystic Power LLC, Mystic Development LLC","Hamilton, Paul J (970) (Ended Jan 14, 2011)<br>May, Arthur  (606127) (Started Jan 14, 2011) (Ended Jul 26, 2011)<br>Gleason, Archie  (606408) (Started Jul 26, 2011)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
764,MA,Mystic,1588,82,2012,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
765,MA,Mystic,1588,82,2013,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
766,MA,Mystic,1588,82,2014,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
767,MA,Mystic,1588,82,2015,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,12/12/2002
768,MA,Mystic,1588,93,2009,Mystic Development LLC,"Hamilton, Paul J (970) (Started Jun 30, 2009)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
769,MA,Mystic,1588,93,2010,Mystic Development LLC,"Hamilton, Paul J (970)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
770,MA,Mystic,1588,93,2011,"Constellation Mystic Power LLC, Mystic Development LLC","Hamilton, Paul J (970) (Ended Jan 14, 2011)<br>May, Arthur  (606127) (Started Jan 14, 2011) (Ended Jul 26, 2011)<br>Gleason, Archie  (606408) (Started Jul 26, 2011)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
771,MA,Mystic,1588,93,2012,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
772,MA,Mystic,1588,93,2013,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
773,MA,Mystic,1588,93,2014,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
774,MA,Mystic,1588,93,2015,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,03/23/2003
775,MA,Mystic,1588,94,2009,Mystic Development LLC,"Hamilton, Paul J (970) (Started Jun 30, 2009)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
776,MA,Mystic,1588,94,2010,Mystic Development LLC,"Hamilton, Paul J (970)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
777,MA,Mystic,1588,94,2011,"Constellation Mystic Power LLC, Mystic Development LLC","Hamilton, Paul J (970) (Ended Jan 14, 2011)<br>May, Arthur  (606127) (Started Jan 14, 2011) (Ended Jul 26, 2011)<br>Gleason, Archie  (606408) (Started Jul 26, 2011)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
778,MA,Mystic,1588,94,2012,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
779,MA,Mystic,1588,94,2013,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
780,MA,Mystic,1588,94,2014,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
781,MA,Mystic,1588,94,2015,Constellation Mystic Power LLC,"Gleason, Archie  (606408)",MA017,42.3917,-71.0667,Pipeline Natural Gas,04/21/2003
782,MA,Pittsfield Generating,50002,1,2009,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
783,MA,Pittsfield Generating,50002,1,2010,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
784,MA,Pittsfield Generating,50002,1,2011,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
785,MA,Pittsfield Generating,50002,1,2012,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
786,MA,Pittsfield Generating,50002,1,2013,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
787,MA,Pittsfield Generating,50002,1,2014,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
788,MA,Pittsfield Generating,50002,1,2015,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
789,MA,Pittsfield Generating,50002,2,2009,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
790,MA,Pittsfield Generating,50002,2,2010,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
791,MA,Pittsfield Generating,50002,2,2011,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
792,MA,Pittsfield Generating,50002,2,2012,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
793,MA,Pittsfield Generating,50002,2,2013,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
794,MA,Pittsfield Generating,50002,2,2014,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
795,MA,Pittsfield Generating,50002,2,2015,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
796,MA,Pittsfield Generating,50002,3,2009,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
797,MA,Pittsfield Generating,50002,3,2010,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
798,MA,Pittsfield Generating,50002,3,2011,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
799,MA,Pittsfield Generating,50002,3,2012,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
800,MA,Pittsfield Generating,50002,3,2013,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
801,MA,Pittsfield Generating,50002,3,2014,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
802,MA,Pittsfield Generating,50002,3,2015,"Pittsfield Generating Company, LP","Bobenic, John  (603678)",MA003,42.4564,-73.2181,Pipeline Natural Gas,09/01/1990
803,MA,Potter,1660,3,2009,Braintree Electric Light Department,"Coyne, Charles  (603702) (Started Jan 21, 2009)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
804,MA,Potter,1660,3,2010,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
805,MA,Potter,1660,3,2011,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
806,MA,Potter,1660,3,2012,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
807,MA,Potter,1660,3,2013,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
808,MA,Potter,1660,3,2014,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
809,MA,Potter,1660,3,2015,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/01/1977
810,MA,Potter,1660,4,2009,Braintree Electric Light Department,"Coyne, Charles  (603702) (Started Jan 21, 2009)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
811,MA,Potter,1660,4,2010,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
812,MA,Potter,1660,4,2011,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
813,MA,Potter,1660,4,2012,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
814,MA,Potter,1660,4,2013,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
815,MA,Potter,1660,4,2014,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
816,MA,Potter,1660,4,2015,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/28/2009
817,MA,Potter,1660,5,2009,Braintree Electric Light Department,"Coyne, Charles  (603702) (Started Jan 21, 2009)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
818,MA,Potter,1660,5,2010,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
819,MA,Potter,1660,5,2011,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
820,MA,Potter,1660,5,2012,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
821,MA,Potter,1660,5,2013,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
822,MA,Potter,1660,5,2014,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
823,MA,Potter,1660,5,2015,Braintree Electric Light Department,"Coyne, Charles  (603702)",MA021,42.235,-70.9672,Pipeline Natural Gas,04/21/2009
824,MA,Salem Harbor Station,1626,1,2009,"Dominion Energy Salem Harbor, LLC","Leopold, Diane G (603955) (Ended Jun 17, 2009)<br>Curtis, Katheryn B (2156) (Started Jun 17, 2009)",MA009,42.5267,-70.8792,Coal,11/05/1951
825,MA,Salem Harbor Station,1626,1,2010,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,11/05/1951
826,MA,Salem Harbor Station,1626,1,2011,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,11/05/1951
827,MA,Salem Harbor Station,1626,1,2012,"Dominion Energy Salem Harbor, LLC, Footprint Power Salem Harbor Operations LLC","Curtis, Katheryn B (2156) (Ended Mar 12, 2012)<br>Baine, Edward H (606670) (Started Mar 12, 2012) (Ended Aug 22, 2012)<br>Silverstein, Scott  G (606787) (Started Aug 22, 2012)",MA009,42.5267,-70.8792,Coal,11/05/1951
828,MA,Salem Harbor Station,1626,1,2013,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,11/05/1951
829,MA,Salem Harbor Station,1626,1,2014,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,11/05/1951
830,MA,Salem Harbor Station,1626,2,2009,"Dominion Energy Salem Harbor, LLC","Leopold, Diane G (603955) (Ended Jun 17, 2009)<br>Curtis, Katheryn B (2156) (Started Jun 17, 2009)",MA009,42.5267,-70.8792,Coal,09/02/1952
831,MA,Salem Harbor Station,1626,2,2010,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,09/02/1952
832,MA,Salem Harbor Station,1626,2,2011,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,09/02/1952
833,MA,Salem Harbor Station,1626,2,2012,"Dominion Energy Salem Harbor, LLC, Footprint Power Salem Harbor Operations LLC","Curtis, Katheryn B (2156) (Ended Mar 12, 2012)<br>Baine, Edward H (606670) (Started Mar 12, 2012) (Ended Aug 22, 2012)<br>Silverstein, Scott  G (606787) (Started Aug 22, 2012)",MA009,42.5267,-70.8792,Coal,09/02/1952
834,MA,Salem Harbor Station,1626,2,2013,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,09/02/1952
835,MA,Salem Harbor Station,1626,2,2014,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,09/02/1952
836,MA,Salem Harbor Station,1626,3,2009,"Dominion Energy Salem Harbor, LLC","Leopold, Diane G (603955) (Ended Jun 17, 2009)<br>Curtis, Katheryn B (2156) (Started Jun 17, 2009)",MA009,42.5267,-70.8792,Coal,06/18/1958
837,MA,Salem Harbor Station,1626,3,2010,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,06/18/1958
838,MA,Salem Harbor Station,1626,3,2011,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Coal,06/18/1958
839,MA,Salem Harbor Station,1626,3,2012,"Dominion Energy Salem Harbor, LLC, Footprint Power Salem Harbor Operations LLC","Curtis, Katheryn B (2156) (Ended Mar 12, 2012)<br>Baine, Edward H (606670) (Started Mar 12, 2012) (Ended Aug 22, 2012)<br>Silverstein, Scott  G (606787) (Started Aug 22, 2012)",MA009,42.5267,-70.8792,Coal,06/18/1958
840,MA,Salem Harbor Station,1626,3,2013,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,06/18/1958
841,MA,Salem Harbor Station,1626,3,2014,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Coal,06/18/1958
842,MA,Salem Harbor Station,1626,4,2009,"Dominion Energy Salem Harbor, LLC","Leopold, Diane G (603955) (Ended Jun 17, 2009)<br>Curtis, Katheryn B (2156) (Started Jun 17, 2009)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
843,MA,Salem Harbor Station,1626,4,2010,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
844,MA,Salem Harbor Station,1626,4,2011,"Dominion Energy Salem Harbor, LLC","Curtis, Katheryn B (2156)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
845,MA,Salem Harbor Station,1626,4,2012,"Dominion Energy Salem Harbor, LLC, Footprint Power Salem Harbor Operations LLC","Curtis, Katheryn B (2156) (Ended Mar 12, 2012)<br>Baine, Edward H (606670) (Started Mar 12, 2012) (Ended Aug 22, 2012)<br>Silverstein, Scott  G (606787) (Started Aug 22, 2012)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
846,MA,Salem Harbor Station,1626,4,2013,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
847,MA,Salem Harbor Station,1626,4,2014,Footprint Power Salem Harbor Operations LLC,"Silverstein, Scott  G (606787)",MA009,42.5267,-70.8792,Residual Oil,08/24/1972
848,MA,Somerset,1613,11,2009,"Somerset Power, LLC","Ariagno, Leonard J (646) (Started Jul 06, 2009)",MA005,41.737,-71.146,Other Oil,05/01/1971
849,MA,Somerset,1613,11,2010,"Somerset Power, LLC","Ariagno, Leonard J (646) (Ended Nov 18, 2010)<br>McFalls, Lee E (1678) (Started Nov 18, 2010)",MA005,41.737,-71.146,Other Oil,05/01/1971
850,MA,Somerset,1613,7,2009,"Somerset Power, LLC","Ariagno, Leonard J (646) (Started Jul 06, 2009)",MA005,41.737,-71.146,,08/01/1951
851,MA,Somerset,1613,7,2010,"Somerset Power, LLC","Ariagno, Leonard J (646) (Ended Nov 18, 2010)<br>McFalls, Lee E (1678) (Started Nov 18, 2010)",MA005,41.737,-71.146,,08/01/1951
852,MA,Somerset,1613,7,2011,"Somerset Power, LLC","McFalls, Lee E (1678)",MA005,41.737,-71.146,,08/01/1951
853,MA,Somerset,1613,8,2009,"Somerset Power, LLC","Ariagno, Leonard J (646) (Started Jul 06, 2009)",MA005,41.737,-71.146,Coal,07/01/1959
854,MA,Somerset,1613,8,2010,"Somerset Power, LLC","Ariagno, Leonard J (646) (Ended Nov 18, 2010)<br>McFalls, Lee E (1678) (Started Nov 18, 2010)",MA005,41.737,-71.146,Coal,07/01/1959
855,MA,Somerset,1613,8,2011,"Somerset Power, LLC","McFalls, Lee E (1678)",MA005,41.737,-71.146,Coal,07/01/1959
856,MA,South Boston Combustion Turbines,10176,A,2009,Massachussetts Bay Transportation,"Martin, John A (603812) (Started Jun 10, 2009)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
857,MA,South Boston Combustion Turbines,10176,A,2010,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
858,MA,South Boston Combustion Turbines,10176,A,2011,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
859,MA,South Boston Combustion Turbines,10176,A,2012,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
860,MA,South Boston Combustion Turbines,10176,A,2013,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
861,MA,South Boston Combustion Turbines,10176,A,2014,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
862,MA,South Boston Combustion Turbines,10176,A,2015,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
863,MA,South Boston Combustion Turbines,10176,B,2009,Massachussetts Bay Transportation,"Martin, John A (603812) (Started Jun 10, 2009)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
864,MA,South Boston Combustion Turbines,10176,B,2010,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
865,MA,South Boston Combustion Turbines,10176,B,2011,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
866,MA,South Boston Combustion Turbines,10176,B,2012,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
867,MA,South Boston Combustion Turbines,10176,B,2013,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
868,MA,South Boston Combustion Turbines,10176,B,2014,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
869,MA,South Boston Combustion Turbines,10176,B,2015,Massachussetts Bay Transportation,"Martin, John A (603812)",MA025,42.3414,-71.0311,Other Oil,07/01/1979
870,MA,Stony Brook,6081,1,2009,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448) (Started Jul 29, 2009)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
871,MA,Stony Brook,6081,1,2010,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
872,MA,Stony Brook,6081,1,2011,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
873,MA,Stony Brook,6081,1,2012,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
874,MA,Stony Brook,6081,1,2013,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
875,MA,Stony Brook,6081,1,2014,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
876,MA,Stony Brook,6081,1,2015,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
877,MA,Stony Brook,6081,2,2009,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448) (Started Jul 29, 2009)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
878,MA,Stony Brook,6081,2,2010,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
879,MA,Stony Brook,6081,2,2011,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
880,MA,Stony Brook,6081,2,2012,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
881,MA,Stony Brook,6081,2,2013,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
882,MA,Stony Brook,6081,2,2014,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
883,MA,Stony Brook,6081,2,2015,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
884,MA,Stony Brook,6081,3,2009,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448) (Started Jul 29, 2009)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
885,MA,Stony Brook,6081,3,2010,"Green Mountain Power Corporation, Massachussetts Municipal Wholesale, Village of Lydonville","Kaczenski, Edward  (605448)",MA013,42.1977,-72.5103,Diesel Oil,11/30/1981
